ticker,date,period_ending,estimate,reported,surprise,surprise%
BTBT,2024-08-19,2024-06-30,-0.03,-0.09,-0.06,-200.0
BTSG,2024-08-02,2024-06-30,0.17,0.1,-0.07,-41.1765
BTU,2024-08-01,2024-06-30,0.61,0.77,0.16,26.2295
BUR,2024-08-08,2024-06-30,0.34,0.2406,-0.0994,-29.2353
BURL,2024-08-29,2024-07-31,0.95,1.2,0.25,26.3158
BUSE,2024-07-23,2024-06-30,0.5,0.53,0.03,6.0
BV,2024-07-31,2024-06-30,0.32,0.32,0.0,0.0
BVS,2024-08-06,2024-06-30,0.07,0.19,0.12,171.4286
BWA,2024-07-31,2024-06-30,1.01,1.19,0.18,17.8218
BWB,2024-07-24,2024-06-30,0.24,0.26,0.02,8.3333
BWIN,2024-08-06,2024-06-30,0.33,0.34,0.01,3.0303
BWMN,2024-08-07,2024-06-30,0.2883,-0.03,-0.3183,-110.4058
BWXT,2024-08-05,2024-06-30,0.75,0.82,0.07,9.3333
BX,2024-07-18,2024-06-30,0.99,0.96,-0.03,-3.0303
BXC,2024-07-30,2024-06-30,1.75,1.68,-0.07,-4.0
BXMT,2024-07-24,2024-06-30,0.48,0.49,0.01,2.0833
BXP,2024-07-30,2024-06-30,0.47,0.51,0.04,8.5106
BY,2024-07-25,2024-06-30,0.63,0.68,0.05,7.9365
BYD,2024-07-25,2024-06-30,1.49,1.58,0.09,6.0403
BYND,2024-08-07,2024-06-30,-0.51,-0.53,-0.02,-3.9216
BYON,2024-07-29,2024-06-30,-0.79,-0.93,-0.14,-17.7215
BZH,2024-08-01,2024-06-30,0.84,0.88,0.04,4.7619
C,2024-07-12,2024-06-30,1.39,1.52,0.13,9.3525
CABA,2024-08-08,2024-06-30,-0.55,-0.56,-0.01,-1.8182
CABO,2024-08-01,2024-06-30,9.36,9.1,-0.26,-2.7778
CAC,2024-07-30,2024-06-30,0.71,0.81,0.1,14.0845
CACC,2024-07-31,2024-06-30,8.91,10.29,1.38,15.4882
CACI,2024-08-07,2024-06-30,5.93,6.61,0.68,11.4671
CADE,2024-07-22,2024-06-30,0.61,0.69,0.08,13.1148
CAG,2024-07-11,2024-05-31,0.57,0.61,0.04,7.0175
CAH,2024-08-14,2024-06-30,1.73,1.84,0.11,6.3584
CAKE,2024-10-29,2024-07-31,0.49,0.58,0.09,18.3673
CAL,2024-09-12,2024-07-31,1.22,0.85,-0.37,-30.3279
CALM,2024-07-23,2024-05-31,1.85,2.32,0.47,25.4054
CALX,2024-07-22,2024-06-30,0.06,0.09,0.03,50.0
CAPR,2024-08-07,2024-06-30,-0.36,-0.35,0.01,2.7778
CAR,2024-08-05,2024-06-30,2.58,0.3922,-2.1878,-84.7984
CARE,2024-07-25,2024-06-30,0.21,0.21,0.0,0.0
CARG,2024-08-08,2024-06-30,0.33,0.41,0.08,24.2424
CARR,2024-07-25,2024-06-30,0.84,0.87,0.03,3.5714
CARS,2024-08-08,2024-06-30,0.1,0.17,0.07,70.0
CART,2024-08-06,2024-06-30,0.13,0.2,0.07,53.8462
CASH,2024-07-24,2024-06-30,1.55,1.66,0.11,7.0968
CASS,2024-07-18,2024-06-30,0.53,0.32,-0.21,-39.6226
CASY,2024-09-04,2024-07-31,4.51,4.83,0.32,7.0953
CAT,2024-08-06,2024-06-30,5.54,5.99,0.45,8.1227
CATX,2024-08-13,2024-06-30,-0.1557,-0.18,-0.0243,-15.6069
CATY,2024-07-22,2024-06-30,0.94,0.92,-0.02,-2.1277
CAVA,2024-08-22,2024-06-30,0.13,0.17,0.04,30.7692
CB,2024-07-23,2024-06-30,5.15,5.38,0.23,4.466
CBAN,2024-07-24,2024-06-30,0.31,0.31,0.0,0.0
CBOE,2024-08-02,2024-06-30,2.1,2.15,0.05,2.381
CBRE,2024-07-25,2024-06-30,0.76,0.81,0.05,6.5789
CBRL,2024-09-19,2024-07-31,1.14,0.98,-0.16,-14.0351
CBSH,2024-07-18,2024-06-30,0.9,1.07,0.17,18.8889
CBT,2024-08-05,2024-06-30,1.72,1.92,0.2,11.6279
CBU,2024-07-23,2024-06-30,0.81,0.91,0.1,12.3457
CBZ,2024-07-31,2024-06-30,0.68,0.39,-0.29,-42.6471
CC,2024-08-01,2024-06-30,0.57,0.38,-0.19,-33.3333
CCB,2024-07-29,2024-06-30,0.8,0.84,0.04,5.0
CCBG,2024-07-23,2024-06-30,0.73,0.83,0.1,13.6986
CCCC,2024-08-01,2024-06-30,-0.37,-0.26,0.11,29.7297
CCCS,2024-07-30,2024-06-30,0.08,0.09,0.01,12.5
CCI,2024-07-17,2024-06-30,0.54,0.58,0.04,7.4074
CCK,2024-07-22,2024-06-30,1.58,1.81,0.23,14.557
CCL,2024-06-25,2024-05-31,-0.02,0.11,0.13,650.0
CCNE,2024-07-18,2024-06-30,0.51,0.56,0.05,9.8039
CCO,2024-08-07,2024-06-30,-0.05,-0.08,-0.03,-60.0
CCOI,2024-08-08,2024-06-30,-1.12,-0.68,0.44,39.2857
CCRN,2024-07-31,2024-06-30,0.13,0.1,-0.03,-23.0769
CCS,2024-07-24,2024-06-30,2.47,2.61,0.14,5.668
CCSI,2024-08-08,2024-06-30,1.32,1.45,0.13,9.8485
CDE,2024-08-07,2024-06-30,-0.02,-0.01,0.01,50.0
CDLX,2024-08-07,2024-06-30,-0.13,-0.15,-0.02,-15.3846
CDMO,2024-09-09,2024-07-31,-0.05,-0.09,-0.04,-80.0
CDNA,2024-07-31,2024-06-30,-0.14,0.25,0.39,278.5714
CDNS,2024-07-22,2024-06-30,1.22,1.28,0.06,4.918
CDP,2024-07-29,2024-06-30,0.31,0.31,0.0,0.0
CDRE,2024-08-09,2024-06-30,0.27,0.31,0.04,14.8148
CDW,2024-07-31,2024-06-30,2.53,2.5,-0.03,-1.1858
CDXS,2024-08-08,2024-06-30,-0.26,-0.32,-0.06,-23.0769
CE,2024-08-01,2024-06-30,2.71,2.38,-0.33,-12.1771
CECO,2024-07-30,2024-06-30,0.16,0.2,0.04,25.0
CEG,2024-08-06,2024-06-30,1.72,2.58,0.86,50.0
CEIX,2024-08-08,2024-06-30,1.04,1.96,0.92,88.4615
CELC,2024-08-14,2024-06-30,-0.68,-0.62,0.06,8.8235
CELH,2024-08-06,2024-06-30,0.24,0.28,0.04,16.6667
CENT,2024-08-07,2024-06-30,1.21,1.32,0.11,9.0909
CENTA,2024-08-07,2024-06-30,1.2,1.32,0.12,10.0
CENX,2024-08-08,2024-06-30,-0.02,0.01,0.03,150.0
CERS,2024-08-01,2024-06-30,-0.04,-0.03,0.01,25.0
CERT,2024-08-06,2024-06-30,0.1,0.07,-0.03,-30.0
CEVA,2024-08-07,2024-06-30,0.02,0.17,0.15,750.0
CF,2024-08-07,2024-06-30,1.83,2.3,0.47,25.6831
CFB,2024-07-15,2024-06-30,0.34,0.37,0.03,8.8235
CFFN,2024-07-24,2024-06-30,0.11,0.1,-0.01,-9.0909
CFG,2024-07-17,2024-06-30,0.79,0.78,-0.01,-1.2658
CFLT,2024-07-31,2024-06-30,0.05,0.06,0.01,20.0
CFR,2024-07-25,2024-06-30,2.07,2.21,0.14,6.7633
CG,2024-08-05,2024-06-30,0.83,0.78,-0.05,-6.0241
CGEM,2024-08-08,2024-06-30,-0.73,-0.75,-0.02,-2.7397
CGNX,2024-07-31,2024-06-30,0.21,0.23,0.02,9.5238
CHCO,2024-07-23,2024-06-30,1.91,1.96,0.05,2.6178
CHCT,2024-07-30,2024-06-30,0.15,0.02,-0.13,-86.6667
CHD,2024-08-02,2024-06-30,0.84,0.93,0.09,10.7143
CHDN,2024-07-24,2024-06-30,2.71,2.89,0.18,6.6421
CHE,2024-07-24,2024-06-30,5.59,5.47,-0.12,-2.1467
CHEF,2024-07-31,2024-06-30,0.36,0.4,0.04,11.1111
CHGG,2024-08-05,2024-06-30,0.22,0.24,0.02,9.0909
CHH,2024-08-08,2024-06-30,1.86,1.84,-0.02,-1.0753
CHPT,2024-09-05,2024-07-31,-0.0974,-0.1045,-0.0071,-7.2895
CHRD,2024-08-07,2024-06-30,4.96,4.69,-0.27,-5.4435
CHRS,2024-08-08,2024-06-30,-0.29,-0.14,0.15,51.7241
CHRW,2024-07-31,2024-06-30,0.96,1.15,0.19,19.7917
CHTR,2024-07-26,2024-06-30,7.98,8.49,0.51,6.391
CHX,2024-07-24,2024-06-30,0.46,0.37,-0.09,-19.5652
CI,2024-08-01,2024-06-30,6.41,6.72,0.31,4.8362
CIEN,2024-09-04,2024-07-31,0.26,0.35,0.09,34.6154
CIFR,2024-08-13,2024-06-30,-0.05,-0.05,0.0,0.0
CIM,2024-08-07,2024-06-30,0.42,0.37,-0.05,-11.9048
CINF,2024-07-25,2024-06-30,0.96,1.29,0.33,34.375
CIO,2024-08-01,2024-06-30,-0.08,-0.14,-0.06,-75.0
CIVB,2024-07-29,2024-06-30,0.39,0.45,0.06,15.3846
CIVI,2024-08-01,2024-06-30,2.81,2.06,-0.75,-26.6904
CL,2024-07-26,2024-06-30,0.87,0.91,0.04,4.5977
CLB,2024-07-24,2024-06-30,0.21,0.22,0.01,4.7619
CLBK,2024-07-31,2024-06-30,0.04,0.04,0.0,0.0
CLDT,2024-08-02,2024-06-30,0.06,0.1,0.04,66.6667
CLDX,2024-08-08,2024-06-30,-0.59,-0.54,0.05,8.4746
CLF,2024-07-22,2024-06-30,-0.02,0.0042,0.0242,121.0
CLFD,2024-08-01,2024-06-30,-0.34,-0.04,0.3,88.2353
CLH,2024-07-31,2024-06-30,2.23,2.46,0.23,10.3139
CLMB,2024-08-06,2024-06-30,0.48,0.75,0.27,56.25
CLNE,2024-08-07,2024-06-30,-0.03,0.01,0.04,133.3333
CLVT,2024-08-06,2024-06-30,0.18,0.2,0.02,11.1111
CLW,2024-08-06,2024-06-30,0.3,-0.12,-0.42,-140.0
CLX,2024-08-01,2024-06-30,1.56,1.82,0.26,16.6667
CMA,2024-07-19,2024-06-30,1.19,1.49,0.3,25.2101
CMC,2024-06-20,2024-05-31,1.02,1.02,0.0,0.0
CMCO,2024-07-31,2024-06-30,0.61,0.62,0.01,1.6393
CMCSA,2024-07-23,2024-06-30,1.12,1.21,0.09,8.0357
CME,2024-07-24,2024-06-30,2.53,2.56,0.03,1.1858
CMG,2024-07-24,2024-06-30,0.32,0.34,0.02,6.25
CMI,2024-08-01,2024-06-30,4.81,5.26,0.45,9.3555
CMP,2024-09-30,2024-06-30,-0.74,-1.01,-0.27,-36.4865
CMPO,2024-08-07,2024-06-30,0.25,0.27,0.02,8.0
CMPR,2024-07-31,2024-06-30,0.8,4.33,3.53,441.25
CMPX,2024-08-12,2024-06-30,-0.095,-0.1,-0.005,-5.2632
CMRE,2024-07-31,2024-06-30,0.72,0.77,0.05,6.9444
CMS,2024-07-25,2024-06-30,0.63,0.66,0.03,4.7619
CMT,2024-08-06,2024-06-30,0.42,0.73,0.31,73.8095
CMTG,2024-08-05,2024-06-30,0.17,0.2,0.03,17.6471
CNA,2024-07-29,2024-06-30,1.19,1.19,0.0,0.0
CNC,2024-07-26,2024-06-30,2.07,2.42,0.35,16.9082
CNDT,2024-08-07,2024-06-30,-0.28,-0.14,0.14,50.0
CNH,2024-07-31,2024-06-30,0.37,0.38,0.01,2.7027
CNK,2024-08-02,2024-06-30,0.1,0.32,0.22,220.0
CNM,2024-09-04,2024-07-31,0.7433,0.6094,-0.1339,-18.0143
CNMD,2024-07-31,2024-06-30,0.91,0.98,0.07,7.6923
CNNE,2024-08-08,2024-06-30,-0.17,-2.49,-2.32,-1364.7059
CNO,2024-07-29,2024-06-30,0.71,1.05,0.34,47.8873
CNOB,2024-07-25,2024-06-30,0.41,0.46,0.05,12.1951
CNP,2024-07-30,2024-06-30,0.32,0.36,0.04,12.5
CNS,2024-07-17,2024-06-30,0.67,0.68,0.01,1.4925
CNSL,2024-08-06,2024-06-30,-0.43,-0.37,0.06,13.9535
CNX,2024-07-25,2024-06-30,0.28,0.36,0.08,28.5714
CNXC,2024-06-26,2024-05-31,2.63,2.69,0.06,2.2814
CNXN,2024-07-31,2024-06-30,0.83,0.99,0.16,19.2771
COCO,2024-07-31,2024-06-30,0.29,0.32,0.03,10.3448
CODI,2024-07-31,2024-06-30,0.5,0.66,0.16,32.0
COF,2024-07-23,2024-06-30,3.29,3.14,-0.15,-4.5593
COGT,2024-08-06,2024-06-30,-0.56,-0.59,-0.03,-5.3571
COHR,2024-08-15,2024-06-30,0.6,0.61,0.01,1.6667
COHU,2024-07-31,2024-06-30,-0.02,-0.01,0.01,50.0
COIN,2024-08-01,2024-06-30,0.93,0.14,-0.79,-84.9462
COLB,2024-07-25,2024-06-30,0.57,0.67,0.1,17.5439
COLD,2024-08-08,2024-06-30,0.06,-0.23,-0.29,-483.3333
COLL,2024-08-08,2024-06-30,1.49,1.62,0.13,8.7248
COLM,2024-07-25,2024-06-30,-0.34,-0.2,0.14,41.1765
COMM,2024-08-08,2024-06-30,-0.01,0.34,0.35,3500.0
COMP,2024-07-31,2024-06-30,0.02,0.04,0.02,100.0
CON,2024-08-27,2024-06-30,0.49,0.5,0.01,2.0408
COO,2024-08-28,2024-07-31,0.91,0.96,0.05,5.4945
COOP,2024-07-25,2024-06-30,2.37,2.52,0.15,6.3291
COP,2024-08-01,2024-06-30,1.96,1.98,0.02,1.0204
COR,2024-07-31,2024-06-30,3.22,3.34,0.12,3.7267
CORT,2024-07-29,2024-06-30,0.23,0.32,0.09,39.1304
CORZ,2024-08-07,2024-06-30,0.03,-4.51,-4.54,-15133.3333
COST,2024-05-30,2024-05-31,3.7,3.78,0.08,2.1622
COTY,2024-08-20,2024-06-30,0.04,-0.03,-0.07,-175.0
COUR,2024-07-25,2024-06-30,0.01,0.09,0.08,800.0
CPAY,2024-08-07,2024-06-30,4.51,4.55,0.04,0.8869
CPB,2024-08-29,2024-07-31,0.62,0.63,0.01,1.6129
CPF,2024-07-31,2024-06-30,0.48,0.58,0.1,20.8333
CPK,2024-08-08,2024-06-30,0.8,0.82,0.02,2.5
CPNG,2024-08-06,2024-06-30,-0.01,0.03,0.04,400.0
CPRI,2024-08-08,2024-06-30,0.59,0.04,-0.55,-93.2203
CPRT,2024-09-12,2024-07-31,0.36,0.33,-0.03,-8.3333
CPRX,2024-08-07,2024-06-30,0.26,0.33,0.07,26.9231
CPS,2024-08-01,2024-06-30,-2.09,-0.64,1.45,69.378
CPT,2024-08-01,2024-06-30,0.4,0.4,0.0,0.0
CR,2024-07-29,2024-06-30,1.24,1.3,0.06,4.8387
CRAI,2024-08-01,2024-06-30,1.5,1.83,0.33,22.0
CRBP,2024-08-06,2024-06-30,-1.19,-0.9,0.29,24.3697
CRBU,2024-08-07,2024-06-30,-0.44,-0.436,0.004,0.9091
CRC,2024-08-06,2024-06-30,0.78,0.6,-0.18,-23.0769
CRCT,2024-08-06,2024-06-30,0.05,0.09,0.04,80.0
CRDO,2024-08-22,2024-07-31,0.04,0.04,0.0,0.0
CRGX,2024-08-13,2024-06-30,-0.9,-1.02,-0.12,-13.3333
CRGY,2024-08-05,2024-06-30,0.28,0.5,0.22,78.5714
CRH,2024-08-08,2024-06-30,1.81,1.85,0.04,2.2099
CRI,2024-07-26,2024-06-30,0.49,0.76,0.27,55.102
CRK,2024-07-30,2024-06-30,-0.16,-0.2,-0.04,-25.0
CRL,2024-08-07,2024-06-30,2.39,2.8,0.41,17.1548
CRM,2024-08-28,2024-07-31,2.36,2.56,0.2,8.4746
CRMD,2024-08-14,2024-06-30,-0.25,-0.25,0.0,0.0
CRMT,2024-09-04,2024-07-31,0.66,-0.15,-0.81,-122.7273
CRNC,2024-08-08,2024-06-30,0.05,0.19,0.14,280.0
CRNX,2024-08-08,2024-06-30,-0.86,-0.94,-0.08,-9.3023
CROX,2024-08-01,2024-06-30,3.56,4.01,0.45,12.6404
CRS,2024-07-25,2024-06-30,1.51,1.82,0.31,20.5298
CRSR,2024-08-01,2024-06-30,0.05,-0.07,-0.12,-240.0
CRUS,2024-08-06,2024-06-30,0.61,1.12,0.51,83.6066
CRWD,2024-08-28,2024-07-31,0.97,1.04,0.07,7.2165
CSCO,2024-08-14,2024-07-31,0.85,0.87,0.02,2.3529
CSGP,2024-07-23,2024-06-30,0.09,0.15,0.06,66.6667
CSGS,2024-08-07,2024-06-30,0.91,1.02,0.11,12.0879
CSL,2024-07-24,2024-06-30,5.97,6.24,0.27,4.5226
CSR,2024-07-29,2024-06-30,-0.25,-0.19,0.06,24.0
CSTL,2024-08-05,2024-06-30,-0.27,0.31,0.58,214.8148
CSTM,2024-07-23,2024-06-30,0.43,0.48,0.05,11.6279
CSV,2024-07-31,2024-06-30,0.52,0.63,0.11,21.1538
CSWI,2024-07-31,2024-06-30,2.18,2.47,0.29,13.3028
CSX,2024-08-05,2024-06-30,0.48,0.49,0.01,2.0833
CTAS,2024-07-18,2024-05-31,3.79,3.99,0.2,5.277
CTBI,2024-07-17,2024-06-30,1.03,1.09,0.06,5.8252
CTKB,2024-08-06,2024-06-30,-0.03,-0.08,-0.05,-166.6667
CTLP,2024-09-04,2024-06-30,0.05,0.03,-0.02,-40.0
CTLT,2024-08-27,2024-06-30,0.47,0.65,0.18,38.2979
CTO,2024-07-25,2024-06-30,-0.06,-0.03,0.03,50.0
CTOS,2024-08-01,2024-06-30,-0.01,-0.1,-0.09,-900.0
CTRA,2024-08-01,2024-06-30,0.39,0.37,-0.02,-5.1282
CTRE,2024-08-01,2024-06-30,0.26,0.07,-0.19,-73.0769
CTS,2024-07-30,2024-06-30,0.53,0.54,0.01,1.8868
CTSH,2024-07-31,2024-06-30,1.12,1.17,0.05,4.4643
CTVA,2024-07-31,2024-06-30,1.73,1.83,0.1,5.7803
CUBE,2024-08-01,2024-06-30,0.42,0.41,-0.01,-2.381
CUBI,2024-07-25,2024-06-30,1.43,1.49,0.06,4.1958
CUZ,2024-07-25,2024-06-30,0.1,0.05,-0.05,-50.0
CVBF,2024-07-24,2024-06-30,0.34,0.36,0.02,5.8824
CVCO,2024-08-01,2024-06-30,4.7,4.11,-0.59,-12.5532
CVGI,2024-08-05,2024-06-30,0.17,0.06,-0.11,-64.7059
CVGW,2024-09-09,2024-07-31,0.43,0.57,0.14,32.5581
CVI,2024-07-29,2024-06-30,-0.22,0.09,0.31,140.9091
CVLG,2024-07-24,2024-06-30,0.98,1.04,0.06,6.1224
CVLT,2024-07-30,2024-06-30,0.73,0.85,0.12,16.4384
CVNA,2024-07-31,2024-06-30,-0.07,0.14,0.21,300.0
CVRX,2024-07-29,2024-06-30,-0.55,-0.65,-0.1,-18.1818
CVS,2024-08-07,2024-06-30,1.73,1.83,0.1,5.7803
CVX,2024-08-02,2024-06-30,2.93,2.55,-0.38,-12.9693
CW,2024-08-07,2024-06-30,2.3,2.64,0.34,14.7826
CWAN,2024-07-31,2024-06-30,0.1,0.1,0.0,0.0
CWBC,2024-07-23,2024-06-30,-0.21,0.42,0.63,300.0
CWCO,2024-08-15,2024-06-30,0.34,0.99,0.65,191.1765
CWEN,2024-08-01,2024-06-30,0.84,0.4359,-0.4041,-48.1071
CWH,2024-07-31,2024-06-30,0.49,0.38,-0.11,-22.449
CWK,2024-07-29,2024-06-30,0.19,0.2,0.01,5.2632
CWST,2024-08-01,2024-06-30,0.28,0.22,-0.06,-21.4286
CWT,2024-08-01,2024-06-30,0.42,0.7,0.28,66.6667
CXM,2024-09-04,2024-07-31,0.07,0.06,-0.01,-14.2857
CXT,2024-08-07,2024-06-30,1.04,1.06,0.02,1.9231
CXW,2024-08-07,2024-06-30,0.13,0.17,0.04,30.7692
CYH,2024-07-24,2024-06-30,-0.12,-0.17,-0.05,-41.6667
CYRX,2024-08-06,2024-06-30,-0.39,-0.29,0.1,25.641
CYTK,2024-08-08,2024-06-30,-1.06,-1.31,-0.25,-23.5849
CZFS,2024-07-30,2024-06-30,1.32,1.3,-0.02,-1.5152
CZNC,2024-07-18,2024-06-30,0.39,0.4,0.01,2.5641
CZR,2024-07-30,2024-06-30,0.12,-0.02,-0.14,-116.6667
D,2024-08-01,2024-06-30,0.56,0.65,0.09,16.0714
DAKT,2024-09-04,2024-07-31,0.28,0.35,0.07,25.0
DAL,2024-07-11,2024-06-30,2.36,2.36,0.0,0.0
DAN,2024-07-31,2024-06-30,0.28,0.31,0.03,10.7143
DAR,2024-07-25,2024-06-30,0.45,0.49,0.04,8.8889
DASH,2024-08-01,2024-06-30,-0.09,-0.18,-0.09,-100.0
DAWN,2024-07-30,2024-06-30,-0.75,-0.05,0.7,93.3333
DAY,2024-07-31,2024-06-30,0.36,0.48,0.12,33.3333
DBD,2024-08-07,2024-06-30,1.05,1.15,0.1,9.5238
DBI,2024-09-11,2024-07-31,0.53,0.29,-0.24,-45.283
DBRG,2024-08-07,2024-06-30,0.12,0.11,-0.01,-8.3333
DBX,2024-08-08,2024-06-30,0.52,0.6,0.08,15.3846
DCGO,2024-08-07,2024-06-30,0.08,0.07,-0.01,-12.5
DCI,2024-08-28,2024-07-31,0.89,0.94,0.05,5.618
DCO,2024-08-08,2024-06-30,0.6,0.83,0.23,38.3333
DCOM,2024-07-23,2024-06-30,0.38,0.37,-0.01,-2.6316
DD,2024-07-31,2024-06-30,0.85,0.97,0.12,14.1176
DDD,2024-08-29,2024-06-30,-0.04,-0.14,-0.1,-250.0
DDOG,2024-08-08,2024-06-30,0.37,0.43,0.06,16.2162
DDS,2024-08-15,2024-07-31,5.97,4.59,-1.38,-23.1156
DE,2024-08-15,2024-07-31,5.63,6.29,0.66,11.7229
DEA,2024-07-31,2024-06-30,0.05,0.04,-0.01,-20.0
DECK,2024-07-25,2024-06-30,3.48,4.52,1.04,29.8851
DEI,2024-08-08,2024-06-30,0.02,0.06,0.04,200.0
DELL,2024-08-29,2024-07-31,1.71,1.89,0.18,10.5263
DENN,2024-07-30,2024-06-30,0.19,0.13,-0.06,-31.5789
DESP,2024-08-15,2024-06-30,0.17,0.16,-0.01,-5.8824
DFH,2024-08-01,2024-06-30,0.77,0.81,0.04,5.1948
DFIN,2024-07-31,2024-06-30,1.41,1.66,0.25,17.7305
DFS,2024-07-17,2024-06-30,3.07,6.06,2.99,97.3941
DG,2024-08-29,2024-07-31,1.79,1.7,-0.09,-5.0279
DGICA,2024-07-25,2024-06-30,0.07,0.11,0.04,57.1429
DGII,2024-08-07,2024-06-30,0.49,0.5,0.01,2.0408
DGX,2024-07-23,2024-06-30,2.34,2.35,0.01,0.4274
DH,2024-08-05,2024-06-30,0.09,0.09,0.0,0.0
DHC,2024-08-01,2024-06-30,-0.28,-0.35,-0.07,-25.0
DHI,2024-07-18,2024-06-30,3.75,4.1,0.35,9.3333
DHR,2024-07-23,2024-06-30,1.57,1.72,0.15,9.5541
DHT,2024-08-12,2024-06-30,0.28,0.27,-0.01,-3.5714
DIN,2024-08-07,2024-06-30,1.64,1.71,0.07,4.2683
DINO,2024-08-01,2024-06-30,0.71,0.78,0.07,9.8592
DIOD,2024-08-08,2024-06-30,0.3,0.33,0.03,10.0
DIS,2024-08-07,2024-06-30,1.19,1.39,0.2,16.8067
DK,2024-08-06,2024-06-30,-1.31,-0.92,0.39,29.771
DKNG,2024-08-01,2024-06-30,-0.01,0.12,0.13,1300.0
DKS,2024-09-04,2024-07-31,3.83,4.37,0.54,14.0992
DLB,2024-08-07,2024-06-30,0.59,0.71,0.12,20.339
DLR,2024-07-25,2024-06-30,0.25,0.2,-0.05,-20.0
DLTR,2024-09-04,2024-07-31,1.04,0.67,-0.37,-35.5769
DLX,2024-07-31,2024-06-30,0.74,0.86,0.12,16.2162
DMRC,2024-08-13,2024-06-30,-0.27,-0.23,0.04,14.8148
DNB,2024-08-01,2024-06-30,0.23,0.23,0.0,0.0
DNLI,2024-08-01,2024-06-30,-0.69,-0.59,0.1,14.4928
DNOW,2024-08-07,2024-06-30,0.24,0.25,0.01,4.1667
DNTH,2024-08-08,2024-06-30,-0.55,-0.51,0.04,7.2727
DNUT,2024-08-08,2024-06-30,0.05,0.05,0.0,0.0
DOC,2024-07-25,2024-06-30,0.09,0.21,0.12,133.3333
DOCN,2024-08-08,2024-06-30,0.39,0.48,0.09,23.0769
DOCS,2024-08-08,2024-06-30,0.22,0.28,0.06,27.2727
DOCU,2024-09-05,2024-07-31,0.8,0.97,0.17,21.25
DOLE,2024-08-14,2024-06-30,0.43,0.49,0.06,13.9535
DOMO,2024-08-29,2024-07-31,-0.28,-0.07,0.21,75.0
DORM,2024-08-01,2024-06-30,1.19,1.67,0.48,40.3361
DOV,2024-07-25,2024-06-30,2.21,2.36,0.15,6.7873
DOW,2024-07-25,2024-06-30,0.72,0.68,-0.04,-5.5556
DOX,2024-08-07,2024-06-30,1.6,1.62,0.02,1.25
DPZ,2024-07-18,2024-06-30,3.68,4.03,0.35,9.5109
DRH,2024-08-01,2024-06-30,0.17,0.1,-0.07,-41.1765
DRI,2024-06-20,2024-05-31,2.61,2.65,0.04,1.5326
DRS,2024-07-30,2024-06-30,0.14,0.18,0.04,28.5714
DRVN,2024-08-01,2024-06-30,0.28,0.35,0.07,25.0
DSGN,2024-08-05,2024-06-30,-0.23,-0.21,0.02,8.6957
DSGR,2024-08-01,2024-06-30,0.31,0.4,0.09,29.0323
DT,2024-08-07,2024-06-30,0.29,0.33,0.04,13.7931
DTE,2024-07-25,2024-06-30,1.22,1.43,0.21,17.2131
DTM,2024-07-30,2024-06-30,0.92,0.98,0.06,6.5217
DUK,2024-08-06,2024-06-30,1.02,1.18,0.16,15.6863
DUOL,2024-08-07,2024-06-30,0.32,0.51,0.19,59.375
DV,2024-07-30,2024-06-30,0.04,0.04,0.0,0.0
DVA,2024-08-06,2024-06-30,2.54,2.5,-0.04,-1.5748
DVAX,2024-08-06,2024-06-30,0.06,0.08,0.02,33.3333
DVN,2024-08-06,2024-06-30,1.26,1.41,0.15,11.9048
DX,2024-07-22,2024-06-30,-0.19,-0.12,0.07,36.8421
DXC,2024-08-08,2024-06-30,0.58,0.74,0.16,27.5862
DXCM,2024-07-25,2024-06-30,0.39,0.43,0.04,10.2564
DXLG,2024-08-29,2024-07-31,0.09,0.04,-0.05,-55.5556
DXPE,2024-08-08,2024-06-30,0.8,1.0,0.2,25.0
DY,2024-08-21,2024-07-31,2.26,2.46,0.2,8.8496
DYN,2024-08-01,2024-06-30,-0.72,-0.7,0.02,2.7778
EA,2024-07-30,2024-06-30,0.42,0.52,0.1,23.8095
EAF,2024-07-26,2024-06-30,-0.1,-0.05,0.05,50.0
EAT,2024-08-14,2024-06-30,1.72,1.61,-0.11,-6.3953
EB,2024-08-08,2024-06-30,-0.05,0.01,0.06,120.0
EBAY,2024-07-31,2024-06-30,1.13,1.18,0.05,4.4248
EBC,2024-07-25,2024-06-30,0.22,0.22,0.0,0.0
EBF,2024-06-17,2024-05-31,0.36,0.41,0.05,13.8889
ECL,2024-07-30,2024-06-30,1.67,1.68,0.01,0.5988
ECPG,2024-08-07,2024-06-30,1.24,1.34,0.1,8.0645
ECVT,2024-08-01,2024-06-30,0.13,0.12,-0.01,-7.6923
ED,2024-08-01,2024-06-30,0.57,0.59,0.02,3.5088
EDIT,2024-08-07,2024-06-30,-0.7,-0.82,-0.12,-17.1429
EE,2024-08-07,2024-06-30,0.31,0.26,-0.05,-16.129
EEFT,2024-07-18,2024-06-30,2.26,2.25,-0.01,-0.4425
EFC,2024-08-06,2024-06-30,0.35,0.33,-0.02,-5.7143
EFSC,2024-07-22,2024-06-30,1.06,1.19,0.13,12.2642
EFX,2024-07-17,2024-06-30,1.73,1.82,0.09,5.2023
EG,2024-07-31,2024-06-30,16.59,16.85,0.26,1.5672
EGBN,2024-07-24,2024-06-30,0.43,0.67,0.24,55.814
EGHT,2024-08-07,2024-06-30,0.09,0.08,-0.01,-11.1111
EGP,2024-07-23,2024-06-30,1.1,1.14,0.04,3.6364
